DATE,WILLLRGCAPVAL
2013-07-01,47393.85
2013-07-02,47387.02
2013-07-03,47347.84
2013-07-04,.
2013-07-05,47808.59
2013-07-08,48136.83
2013-07-09,48518.18
2013-07-10,48469.86
2013-07-11,49094.38
2013-07-12,49229.60
2013-07-15,49347.53
2013-07-16,49181.03
2013-07-17,49288.08
2013-07-18,49554.72
2013-07-19,49613.92
2013-07-22,49736.39
2013-07-23,49746.56
2013-07-24,49436.34
2013-07-25,49532.37
2013-07-26,49547.56
2013-07-29,49390.96
2013-07-30,49383.80
2013-07-31,49376.99
2013-08-01,49910.11
2013-08-02,49943.64
2013-08-05,49808.63
2013-08-06,49550.01
2013-08-07,49410.23
2013-08-08,49604.05
2013-08-09,49452.74
2013-08-12,49359.12
2013-08-13,49394.59
2013-08-14,49155.68
2013-08-15,48441.06
2013-08-16,48230.87
2013-08-19,47848.08
2013-08-20,48056.01
2013-08-21,47717.98
2013-08-22,48083.57
2013-08-23,48409.37
2013-08-26,48115.33
2013-08-27,47423.15
2013-08-28,47548.42
2013-08-29,47585.35
2013-08-30,47484.79
2013-09-02,.
2013-09-03,47490.36
2013-09-04,47794.91
2013-09-05,47791.35
2013-09-06,47811.52
2013-09-09,48271.92
2013-09-10,48660.96
2013-09-11,48843.73
2013-09-12,48653.59
2013-09-13,48828.47
2013-09-16,49167.55
2013-09-17,49368.07
2013-09-18,49980.31
2013-09-19,49852.38
2013-09-20,49415.64
2013-09-23,49176.06
2013-09-24,48997.99
2013-09-25,48910.24
2013-09-26,48993.06
2013-09-27,48780.97
2013-09-30,48492.07
2013-10-01,48820.44
2013-10-02,48819.68
2013-10-03,48419.50
2013-10-04,48679.56
2013-10-07,48314.12
2013-10-08,47861.18
2013-10-09,47934.63
2013-10-10,48963.00
2013-10-11,49244.92
2013-10-14,49407.41
2013-10-15,49063.07
2013-10-16,49716.30
2013-10-17,50191.42
2013-10-18,50368.55
2013-10-21,50363.38
2013-10-22,50684.66
2013-10-23,50431.01
2013-10-24,50525.29
2013-10-25,50829.25
2013-10-28,50932.00
2013-10-29,51233.29
2013-10-30,50966.70
2013-10-31,50759.46
2013-11-01,50951.87
2013-11-04,51174.99
2013-11-05,51008.02
2013-11-06,51392.72
2013-11-07,50782.88
2013-11-08,51396.42
2013-11-11,51426.44
2013-11-12,51284.79
2013-11-13,51668.28
2013-11-14,51868.41
2013-11-15,52089.22
2013-11-18,51966.71
2013-11-19,51911.44
2013-11-20,51687.91
2013-11-21,52056.65
2013-11-22,52227.68
2013-11-25,52143.32
2013-11-26,51997.42
2013-11-27,52067.68
2013-11-28,.
2013-11-29,51952.82
2013-12-02,51843.55
2013-12-03,51712.66
2013-12-04,51685.66
2013-12-05,51352.97
2013-12-06,52024.48
2013-12-09,52129.71
2013-12-10,51943.81
2013-12-11,51345.83
2013-12-12,51150.60
2013-12-13,51129.68
2013-12-16,51406.71
2013-12-17,51228.56
2013-12-18,52131.60
2013-12-19,52051.99
2013-12-20,52229.26
2013-12-23,52400.98
2013-12-24,52616.34
2013-12-25,.
2013-12-26,52881.70
2013-12-27,52929.79
2013-12-30,52926.71
2013-12-31,53073.47
2014-01-01,.
2014-01-02,52596.64
2014-01-03,52662.87
2014-01-06,52566.63
2014-01-07,52814.69
2014-01-08,52696.80
2014-01-09,52713.06
2014-01-10,52828.77
2014-01-13,52248.19
2014-01-14,52672.11
2014-01-15,52954.16
2014-01-16,52946.91
2014-01-17,52711.67
2014-01-20,.
2014-01-21,52765.44
2014-01-22,52740.95
2014-01-23,52261.38
2014-01-24,51299.07
2014-01-27,51122.24
2014-01-28,51505.58
2014-01-29,51118.79
2014-01-30,51538.98
2014-01-31,51226.82
2014-02-03,50044.43
2014-02-04,50339.90
2014-02-05,50256.24
2014-02-06,50866.99
2014-02-07,51436.58
2014-02-10,51487.29
2014-02-11,52070.16
2014-02-12,52056.82
2014-02-13,52279.88
2014-02-14,52606.60
2014-02-17,.
2014-02-18,52581.43
2014-02-19,52285.58
2014-02-20,52628.94
2014-02-21,52541.60
2014-02-24,52778.76
2014-02-25,52721.83
2014-02-26,52741.83
2014-02-27,52952.50
2014-02-28,53165.57
2014-03-03,52778.00
2014-03-04,53567.40
2014-03-05,53507.26
2014-03-06,53630.94
2014-03-07,53741.53
2014-03-10,53703.13
2014-03-11,53433.60
2014-03-12,53475.79
2014-03-13,52998.90
2014-03-14,52928.97
2014-03-17,53379.12
2014-03-18,53741.46
2014-03-19,53400.36
2014-03-20,53822.73
2014-03-21,53838.28
2014-03-24,53702.29
2014-03-25,54003.80
2014-03-26,53736.27
2014-03-27,53757.81
2014-03-28,54084.36
2014-03-31,54503.96
2014-04-01,54716.38
2014-04-02,54882.71
2014-04-03,54948.30
2014-04-04,54509.34
2014-04-07,54018.96
2014-04-08,54187.16
2014-04-09,54602.02
2014-04-10,53673.79
2014-04-11,53264.43
2014-04-14,53613.58
2014-04-15,54018.78
2014-04-16,54528.22
2014-04-17,54634.64
2014-04-18,.
2014-04-21,54791.19
2014-04-22,54916.84
2014-04-23,54884.05
2014-04-24,54854.30
2014-04-25,54618.56
2014-04-28,54892.98
2014-04-29,55038.98
2014-04-30,55184.70
2014-05-01,55091.07
2014-05-02,54970.42
2014-05-05,54957.36
2014-05-06,54541.76
2014-05-07,55050.04
2014-05-08,55003.33
2014-05-09,55013.13
2014-05-12,55388.45
2014-05-13,55435.24
2014-05-14,55234.90
2014-05-15,54736.61
2014-05-16,54879.74
2014-05-19,54977.51
2014-05-20,54635.76
2014-05-21,55037.84
2014-05-22,55114.97
2014-05-23,55268.86
2014-05-26,.
2014-05-27,55498.00
2014-05-28,55496.37
2014-05-29,55739.88
2014-05-30,55902.48
2014-06-02,55947.46
2014-06-03,55921.23
2014-06-04,55978.15
2014-06-05,56373.14
2014-06-06,56615.92
2014-06-09,56673.09
2014-06-10,56673.40
2014-06-11,56428.85
2014-06-12,56142.31
2014-06-13,56420.23
2014-06-16,56459.74
2014-06-17,56623.22
2014-06-18,57033.18
2014-06-19,57178.68
2014-06-20,57359.42
2014-06-23,57343.46
2014-06-24,56941.43
2014-06-25,57098.86
2014-06-26,57005.43
2014-06-27,57080.08
2014-06-30,57024.55
2014-07-01,57276.74
2014-07-02,57242.84
2014-07-03,57506.46
2014-07-04,.
2014-07-07,57342.68
2014-07-08,57057.86
2014-07-09,57229.42
2014-07-10,57073.77
2014-07-11,57109.42
2014-07-14,57289.98
2014-07-15,57289.01
2014-07-16,57713.58
2014-07-17,57110.18
2014-07-18,57594.35
2014-07-21,57457.02
2014-07-22,57632.31
2014-07-23,57660.60
2014-07-24,57725.87
2014-07-25,57506.17
2014-07-28,57487.93
2014-07-29,57221.50
2014-07-30,57101.83
2014-07-31,56011.12
2014-08-01,55841.66
2014-08-04,56188.83
2014-08-05,55613.20
2014-08-06,55619.27
2014-08-07,55384.83
2014-08-08,56014.56
2014-08-11,56128.60
2014-08-12,56074.32
2014-08-13,56438.66
2014-08-14,56642.11
2014-08-15,56587.46
2014-08-18,57017.23
2014-08-19,57278.99
2014-08-20,57437.36
2014-08-21,57666.45
2014-08-22,57476.29
2014-08-25,57749.61
2014-08-26,57772.28
2014-08-27,57815.05
2014-08-28,57763.00
2014-08-29,57988.25
2014-09-01,.
2014-09-02,57848.13
2014-09-03,57937.33
2014-09-04,57902.10
2014-09-05,58217.86
2014-09-08,58009.07
2014-09-09,57653.16
2014-09-10,57751.08
2014-09-11,57869.93
2014-09-12,57497.75
2014-09-15,57586.81
2014-09-16,57984.68
2014-09-17,58054.16
2014-09-18,58271.16
2014-09-19,58359.09
2014-09-22,57966.87
2014-09-23,57547.85
2014-09-24,57909.37
2014-09-25,57107.39
2014-09-26,57474.57
2014-09-29,57353.47
2014-09-30,57207.71
2014-10-01,56566.03
2014-10-02,56533.24
2014-10-03,57132.73
2014-10-06,57120.76
2014-10-07,56269.59
2014-10-08,57212.37
2014-10-09,56016.44
2014-10-10,55542.06
2014-10-13,54743.21
2014-10-14,54795.01
2014-10-15,54291.97
2014-10-16,54298.59
2014-10-17,54975.50
2014-10-20,55431.04
2014-10-21,56351.23
2014-10-22,56052.95
2014-10-23,56592.28
2014-10-24,57083.57
2014-10-27,57012.84
2014-10-28,57608.80
2014-10-29,57601.51
2014-10-30,57920.47
2014-10-31,58627.13
2014-11-03,58638.40
2014-11-04,58600.83
2014-11-05,59025.94
2014-11-06,59207.07
2014-11-07,59322.97
2014-11-10,59497.36
2014-11-11,59443.82
2014-11-12,59344.68
2014-11-13,59327.63
2014-11-14,59321.62
2014-11-17,59443.93
2014-11-18,59684.67
2014-11-19,59652.13
2014-11-20,59763.33
2014-11-21,60060.02
2014-11-24,60017.54
2014-11-25,59919.72
2014-11-26,60118.71
2014-11-27,.
2014-11-28,59921.26
2014-12-01,59716.38
2014-12-02,60134.09
2014-12-03,60324.14
2014-12-04,60249.85
2014-12-05,60367.48
2014-12-08,59970.72
2014-12-09,59833.08
2014-12-10,58906.57
2014-12-11,59202.11
2014-12-12,58184.41
2014-12-15,57785.55
2014-12-16,57472.14
2014-12-17,58618.15
2014-12-18,60018.91
2014-12-19,60249.16
2014-12-22,60569.40
2014-12-23,60770.88
2014-12-24,60748.85
2014-12-25,.
2014-12-26,60862.56
2014-12-29,60919.71
2014-12-30,60655.95
2014-12-31,59975.58
2015-01-01,.
2015-01-02,60060.20
2015-01-05,59018.29
2015-01-06,58621.00
2015-01-07,59301.77
2015-01-08,60296.77
2015-01-09,59750.63
2015-01-12,59410.28
2015-01-13,59213.67
2015-01-14,58890.58
2015-01-15,58506.70
2015-01-16,59246.77
2015-01-19,.
2015-01-20,59263.00
2015-01-21,59519.76
2015-01-22,60345.51
2015-01-23,59824.74
2015-01-26,59963.87
2015-01-27,59157.05
2015-01-28,58197.08
2015-01-29,58729.25
2015-01-30,57782.97
2015-02-02,58601.48
2015-02-03,59483.08
2015-02-04,59192.17
2015-02-05,59839.72
2015-02-06,59687.74
2015-02-09,59406.70
2015-02-10,59967.05
2015-02-11,59849.61
2015-02-12,60432.12
2015-02-13,60572.88
2015-02-16,.
2015-02-17,60615.33
2015-02-18,60528.59
2015-02-19,60275.75
2015-02-20,60611.82
2015-02-23,60553.17
2015-02-24,60784.53
2015-02-25,60732.20
2015-02-26,60564.97
2015-02-27,60432.22
2015-03-02,60682.42
2015-03-03,60426.50
2015-03-04,60105.62
2015-03-05,60140.27
2015-03-06,59214.70
2015-03-09,59465.91
2015-03-10,58551.53
2015-03-11,58499.39
2015-03-12,59182.10
2015-03-13,58859.99
2015-03-16,59586.36
2015-03-17,59337.25
2015-03-18,60094.55
2015-03-19,59653.58
2015-03-20,60251.86
2015-03-23,60255.59
2015-03-24,59813.49
2015-03-25,59125.72
2015-03-26,58958.91
2015-03-27,59165.83
2015-03-30,59898.44
2015-03-31,59395.35
2015-04-01,59177.80
2015-04-02,59370.43
2015-04-03,.
2015-04-06,59811.81
2015-04-07,59691.65
2015-04-08,59717.68
2015-04-09,59967.85
2015-04-10,60352.32
2015-04-13,60056.42
2015-04-14,60228.59
2015-04-15,60597.62
2015-04-16,60515.62
2015-04-17,59936.56
2015-04-20,60464.94
2015-04-21,60242.65
2015-04-22,60556.41
2015-04-23,60686.66
2015-04-24,60817.68
2015-04-27,60584.41
2015-04-28,60968.93
2015-04-29,60830.32
2015-04-30,60356.94
2015-05-01,60863.22
2015-05-04,61056.05
2015-05-05,60421.40
2015-05-06,60160.70
2015-05-07,60340.51
2015-05-08,61131.99
2015-05-11,60766.78
2015-05-12,60594.64
2015-05-13,60592.18
2015-05-14,61182.82
2015-05-15,61300.49
2015-05-18,61396.20
2015-05-19,61376.53
2015-05-20,61374.04
2015-05-21,61446.35
2015-05-22,61202.68
2015-05-25,.
2015-05-26,60634.65
2015-05-27,61070.76
2015-05-28,61067.09
2015-05-29,60718.24
2015-06-01,60777.77
2015-06-02,60668.63
2015-06-03,60700.66
2015-06-04,60171.61
2015-06-05,59980.66
2015-06-08,59719.46
2015-06-09,59762.68
2015-06-10,60421.96
2015-06-11,60590.93
2015-06-12,60137.21
2015-06-15,59793.04
2015-06-16,60173.55
2015-06-17,60319.41
2015-06-18,60960.76
2015-06-19,60610.54
2015-06-22,60931.66
2015-06-23,60893.84
2015-06-24,60439.89
2015-06-25,60165.36
2015-06-26,60251.78
2015-06-29,59095.20
2015-06-30,59114.16
2015-07-01,59546.52
2015-07-02,59549.33
2015-07-03,.
2015-07-06,59313.42
2015-07-07,59758.27
2015-07-08,58912.26
2015-07-09,58975.35
2015-07-10,59582.74
2015-07-13,60121.44
2015-07-14,60350.66
2015-07-15,60242.99
2015-07-16,60642.88
2015-07-17,60413.72
2015-07-20,60354.32
2015-07-21,59981.14
2015-07-22,59819.39
2015-07-23,59540.89
2015-07-24,58935.52
2015-07-27,58695.11
2015-07-28,59382.44
2015-07-29,59880.37
2015-07-30,59890.72
2015-07-31,59748.85
2015-08-03,59590.26
2015-08-04,59491.07
2015-08-05,59703.47
2015-08-06,59414.24
2015-08-07,59216.34
2015-08-10,59947.79
2015-08-11,59430.24
2015-08-12,59554.51
2015-08-13,59441.58
2015-08-14,59713.95
2015-08-17,59937.02
2015-08-18,59773.67
2015-08-19,59245.46
2015-08-20,58230.78
2015-08-21,56619.47
2015-08-24,54402.99
2015-08-25,53394.24
2015-08-26,55332.40
2015-08-27,56672.04
2015-08-28,56729.16
2015-08-31,56344.46
2015-09-01,54709.91
2015-09-02,55585.74
2015-09-03,55794.55
2015-09-04,54837.64
2015-09-07,.
2015-09-08,56220.47
2015-09-09,55391.23
2015-09-10,55579.01
2015-09-11,55795.42
2015-09-14,55588.07
2015-09-15,56321.39
2015-09-16,56889.68
2015-09-17,56744.01
2015-09-18,55799.26
2015-09-21,56074.83
2015-09-22,55417.58
2015-09-23,55266.19
2015-09-24,55173.13
2015-09-25,55384.95
2015-09-28,54260.19
2015-09-29,54507.54
2015-09-30,55414.70
2015-10-01,55395.42
2015-10-02,56167.97
2015-10-05,57321.08
2015-10-06,57264.10
2015-10-07,57842.34
2015-10-08,58429.97
2015-10-09,58303.16
2015-10-12,58316.72
2015-10-13,57931.60
2015-10-14,57681.73
2015-10-15,58469.66
2015-10-16,58817.45
2015-10-19,58735.63
2015-10-20,58706.04
2015-10-21,58464.15
2015-10-22,59565.67
2015-10-23,60026.18
2015-10-26,59866.48
2015-10-27,59677.03
2015-10-28,60286.20
2015-10-29,60105.12
2015-10-30,59824.81
2015-11-02,60549.79
2015-11-03,60699.33
2015-11-04,60502.35
2015-11-05,60430.81
2015-11-06,60280.34
2015-11-09,59708.01
2015-11-10,59831.81
2015-11-11,59731.31
2015-11-12,58876.12
2015-11-13,58435.89
2015-11-16,59368.32
2015-11-17,59219.02
2015-11-18,60066.10
2015-11-19,60122.38
2015-11-20,60205.16
2015-11-23,60140.67
2015-11-24,60269.01
2015-11-25,60190.11
2015-11-26,.
2015-11-27,60280.26
2015-11-30,60068.26
2015-12-01,60666.40
2015-12-02,59915.30
2015-12-03,59086.57
2015-12-04,60254.23
2015-12-07,59852.10
2015-12-08,59338.60
2015-12-09,59074.63
2015-12-10,59179.86
2015-12-11,58186.25
2015-12-14,58512.32
2015-12-15,59238.66
2015-12-16,60114.59
2015-12-17,59277.04
2015-12-18,58257.89
2015-12-21,58698.69
2015-12-22,59302.54
2015-12-23,60135.99
2015-12-24,60006.31
2015-12-25,.
2015-12-28,59856.58
2015-12-29,60428.57
2015-12-30,60040.11
2015-12-31,59503.78
2016-01-01,.
2016-01-04,58724.49
2016-01-05,59017.15
2016-01-06,58222.34
2016-01-07,56952.57
2016-01-08,56340.70
2016-01-11,56376.25
2016-01-12,56665.29
2016-01-13,55573.31
2016-01-14,56530.13
2016-01-15,55391.95
2016-01-18,.
2016-01-19,55445.29
2016-01-20,54613.65
2016-01-21,54975.51
2016-01-22,56002.42
2016-01-25,55200.93
2016-01-26,56138.30
2016-01-27,55835.26
2016-01-28,56125.00
2016-01-29,57554.58
2016-02-01,57404.71
2016-02-02,56449.28
2016-02-03,56912.25
2016-02-04,56993.27
2016-02-05,56337.87
2016-02-08,55853.67
2016-02-09,55777.77
2016-02-10,55642.56
2016-02-11,54925.33
2016-02-12,55991.65
2016-02-15,.
2016-02-16,56792.97
2016-02-17,57565.14
2016-02-18,57545.63
2016-02-19,57484.64
2016-02-22,58167.24
2016-02-23,57505.07
2016-02-24,57689.44
2016-02-25,58373.82
2016-02-26,58131.21
2016-02-29,57712.95
2016-03-01,58908.05
2016-03-02,59288.82
2016-03-03,59515.53
2016-03-04,59781.34
2016-03-07,59953.42
2016-03-08,59410.79
2016-03-09,59744.98
2016-03-10,59727.08
2016-03-11,60552.66
2016-03-14,60453.48
2016-03-15,60373.97
2016-03-16,60706.22
2016-03-17,61243.94
2016-03-18,61412.92
2016-03-21,61449.93
2016-03-22,61368.67
2016-03-23,61018.42
2016-03-24,61012.85
2016-03-25,.
2016-03-28,61048.34
2016-03-29,61533.34
2016-03-30,61792.09
2016-03-31,61688.28
2016-04-01,62003.71
2016-04-04,61845.68
2016-04-05,61290.04
2016-04-06,61875.42
2016-04-07,61291.50
2016-04-08,61524.55
2016-04-11,61356.05
2016-04-12,61945.61
2016-04-13,62325.93
2016-04-14,62310.93
2016-04-15,62306.08
2016-04-18,62739.24
2016-04-19,63038.14
2016-04-20,62886.96
2016-04-21,62424.05
2016-04-22,62523.77
2016-04-25,62464.64
2016-04-26,62609.96
2016-04-27,62972.73
2016-04-28,62480.85
2016-04-29,62203.11
2016-05-02,62624.84
2016-05-03,62100.01
2016-05-04,61835.16
2016-05-05,61829.74
2016-05-06,62060.19
2016-05-09,62048.80
2016-05-10,62754.49
2016-05-11,62344.06
2016-05-12,62499.68
2016-05-13,61901.62
2016-05-16,62477.67
2016-05-17,61818.71
2016-05-18,61629.20
2016-05-19,61519.88
2016-05-20,61817.94
2016-05-23,61680.43
2016-05-24,62417.75
2016-05-25,62879.18
2016-05-26,62882.88
2016-05-27,63134.35
2016-05-30,.
2016-05-31,63095.28
2016-06-01,63177.65
2016-06-02,63376.76
2016-06-03,63350.62
2016-06-06,63647.11
2016-06-07,63810.01
2016-06-08,63993.08
2016-06-09,63936.71
2016-06-10,63566.24
2016-06-13,63126.83
2016-06-14,63090.45
2016-06-15,62981.43
2016-06-16,63287.78
2016-06-17,63200.27
2016-06-20,63538.50
2016-06-21,63771.27
2016-06-22,63663.65
2016-06-23,64485.11
2016-06-24,62497.42
2016-06-27,61612.19
2016-06-28,62539.15
2016-06-29,63589.78
2016-06-30,64648.89
2016-07-01,64732.85
2016-07-04,.
2016-07-05,64438.28
2016-07-06,64748.21
2016-07-07,64552.87
2016-07-08,65456.23
2016-07-11,65671.39
2016-07-12,66045.79
2016-07-13,66197.64
2016-07-14,66478.14
2016-07-15,66452.33
2016-07-18,66491.87
2016-07-19,66385.74
2016-07-20,66613.21
2016-07-21,66427.42
2016-07-22,66754.95
2016-07-25,66572.41
2016-07-26,66531.42
2016-07-27,66206.27
2016-07-28,66189.65
2016-07-29,66395.41
2016-08-01,66182.39
2016-08-02,65833.24
2016-08-03,65930.31
2016-08-04,65942.93
2016-08-05,66306.69
2016-08-08,66254.02
2016-08-09,66277.01
2016-08-10,66126.38
2016-08-11,66430.89
2016-08-12,66392.18
2016-08-15,66500.67
2016-08-16,66110.61
2016-08-17,66301.37
2016-08-18,66511.99
2016-08-19,66343.09
2016-08-22,66308.60
2016-08-23,66401.45
2016-08-24,66161.45
2016-08-25,66168.01
2016-08-26,65939.65
2016-08-29,66391.94
2016-08-30,66236.14
2016-08-31,66112.11
2016-09-01,66121.10
2016-09-02,66441.13
2016-09-05,.
2016-09-06,66670.17
2016-09-07,66643.58
2016-09-08,66589.01
2016-09-09,64891.02
2016-09-12,65822.22
2016-09-13,64754.49
2016-09-14,64582.48
2016-09-15,65191.39
2016-09-16,64967.43
2016-09-19,65003.16
2016-09-20,65026.66
2016-09-21,65756.72
2016-09-22,66162.43
2016-09-23,65842.07
2016-09-26,65302.09
2016-09-27,65649.30
2016-09-28,66034.90
2016-09-29,65378.72
2016-09-30,65808.40
2016-10-03,65595.21
2016-10-04,65114.56
2016-10-05,65380.38
2016-10-06,65362.58
2016-10-07,65231.54
2016-10-10,65429.28
2016-10-11,64672.82
2016-10-12,64739.42
2016-10-13,64618.61
2016-10-14,64598.97
2016-10-17,64465.17
2016-10-18,64715.13
2016-10-19,64704.93
2016-10-20,64532.69
2016-10-21,64470.82
2016-10-24,64743.20
2016-10-25,64698.40
2016-10-26,64715.89
2016-10-27,64560.78
2016-10-28,64461.11
2016-10-31,64521.90
2016-11-01,64075.93
2016-11-02,63687.68
2016-11-03,63526.35
2016-11-04,63344.71
2016-11-07,64671.64
2016-11-08,65002.17
2016-11-09,65695.84
2016-11-10,65774.73
2016-11-11,65668.48
2016-11-14,65756.08
2016-11-15,66276.57
2016-11-16,66086.84
2016-11-17,66232.50
2016-11-18,66123.94
2016-11-21,66562.46
2016-11-22,66761.75
2016-11-23,66764.39
2016-11-24,.
2016-11-25,67133.35
2016-11-28,66942.07
2016-11-29,67017.45
2016-11-30,66829.33
2016-12-01,66648.35
2016-12-02,66775.81
2016-12-05,67090.17
2016-12-06,67307.91
2016-12-07,68204.24
2016-12-08,68264.08
2016-12-09,68735.53
2016-12-12,68929.03
2016-12-13,69333.89
2016-12-14,68613.27
2016-12-15,68907.49
2016-12-16,68975.64
2016-12-19,69176.46
2016-12-20,69375.79
2016-12-21,69166.89
2016-12-22,69206.19
2016-12-23,69276.52
2016-12-26,.
2016-12-27,69371.51
2016-12-28,68839.53
2016-12-29,68938.57
2016-12-30,68692.57
2017-01-02,.
2017-01-03,69190.99
2017-01-04,69447.50
2017-01-05,69338.64
2017-01-06,69440.45
2017-01-09,69036.35
2017-01-10,68911.24
2017-01-11,69128.83
2017-01-12,68961.52
2017-01-13,69029.44
2017-01-16,.
2017-01-17,68925.68
2017-01-18,68984.22
2017-01-19,68717.98
2017-01-20,69000.32
2017-01-23,68818.47
2017-01-24,69200.41
2017-01-25,69618.29
2017-01-26,69521.52
2017-01-27,69551.20
2017-01-30,69151.73
2017-01-31,69162.27
2017-02-01,68888.36
2017-02-02,69091.26
2017-02-03,69642.65
2017-02-06,69465.39
2017-02-07,69477.41
2017-02-08,69557.34
2017-02-09,69859.98
2017-02-10,70098.99
2017-02-13,70453.77
2017-02-14,70672.80
2017-02-15,71018.04
2017-02-16,71035.46
2017-02-17,71179.78
2017-02-20,.
2017-02-21,71622.08
2017-02-22,71509.60
2017-02-23,71723.87
2017-02-24,71888.83
2017-02-27,71864.19
2017-02-28,71726.55
2017-03-01,72539.00
2017-03-02,72182.31
2017-03-03,72181.91
2017-03-06,71986.34
2017-03-07,71758.22
2017-03-08,71470.87
2017-03-09,71556.27
2017-03-10,71832.15
2017-03-13,71792.92
2017-03-14,71554.20
2017-03-15,72265.70
2017-03-16,72081.66
2017-03-17,72020.98
2017-03-20,71906.60
2017-03-21,71198.84
2017-03-22,71275.70
2017-03-23,71187.54
2017-03-24,71066.97
2017-03-27,70927.03
2017-03-28,71380.50
2017-03-29,71397.72
2017-03-30,71602.20
2017-03-31,71409.07
2017-04-03,71267.37
2017-04-04,71410.66
2017-04-05,71205.02
2017-04-06,71335.73
2017-04-07,71283.40
2017-04-10,71317.49
2017-04-11,71301.45
2017-04-12,71112.27
2017-04-13,70551.88
2017-04-14,.
2017-04-17,71071.70
2017-04-18,70878.81
2017-04-19,70624.33
2017-04-20,71011.40
2017-04-21,70782.69
2017-04-24,71462.01
2017-04-25,71841.23
2017-04-26,71731.05
2017-04-27,71681.86
2017-04-28,71418.58
2017-05-01,71376.20
2017-05-02,71333.22
2017-05-03,71304.06
2017-05-04,71274.61
2017-05-05,71608.93
2017-05-08,71533.60
2017-05-09,71292.18
2017-05-10,71445.43
2017-05-11,71252.21
2017-05-12,71067.00
2017-05-15,71470.07
2017-05-16,71443.66
2017-05-17,70470.08
2017-05-18,70583.04
2017-05-19,71100.04
2017-05-22,71405.46
2017-05-23,71616.35
2017-05-24,71738.35
2017-05-25,71933.77
2017-05-26,71941.05
2017-05-29,.
2017-05-30,71908.45
2017-05-31,71938.25
2017-06-01,72502.94
2017-06-02,72629.84
2017-06-05,72520.84
2017-06-06,72424.16
2017-06-07,72436.08
2017-06-08,72394.74
2017-06-09,72752.41
2017-06-12,72909.63
2017-06-13,73131.93
2017-06-14,73071.94
2017-06-15,73058.67
2017-06-16,73216.89
2017-06-19,73583.38
2017-06-20,73122.50
2017-06-21,72800.50
2017-06-22,72754.12
2017-06-23,72898.52
2017-06-26,72971.66
2017-06-27,72400.32
2017-06-28,72843.05
2017-06-29,72297.98
2017-06-30,72419.47
2017-07-03,72799.75
2017-07-04,.
2017-07-05,72705.35
2017-07-06,72049.31
2017-07-07,72370.76
2017-07-10,72299.21
2017-07-11,72231.19
2017-07-12,72718.64
2017-07-13,72819.66
2017-07-14,73194.71
2017-07-17,73195.67
2017-07-18,73109.79
2017-07-19,73469.95
2017-07-20,73523.63
2017-07-21,73384.34
2017-07-24,73106.75
2017-07-25,73436.52
2017-07-26,73358.53
2017-07-27,73540.31
2017-07-28,73351.55
2017-07-31,73389.52
2017-08-01,73516.59
2017-08-02,73401.36
2017-08-03,73383.38
2017-08-04,73505.98
2017-08-07,73542.68
2017-08-08,73397.02
2017-08-09,73428.74
2017-08-10,72693.18
2017-08-11,72666.02
2017-08-14,73279.16
2017-08-15,73260.82
2017-08-16,73379.29
2017-08-17,72310.61
2017-08-18,72149.60
2017-08-21,72279.13
2017-08-22,72819.32
2017-08-23,72652.98
2017-08-24,72544.34
2017-08-25,72760.45
2017-08-28,72709.11
2017-08-29,72736.39
2017-08-30,72890.44
2017-08-31,73194.29
2017-09-01,73353.61
2017-09-04,.
2017-09-05,72848.79
2017-09-06,73106.21
2017-09-07,73161.65
2017-09-08,73109.43
2017-09-11,73918.18
2017-09-12,74128.00
2017-09-13,74211.89
2017-09-14,74393.65
2017-09-15,74592.52
2017-09-18,74771.57
2017-09-19,74934.72
2017-09-20,75001.63
2017-09-21,74815.69
2017-09-22,74934.73
2017-09-25,75091.28
2017-09-26,75005.57
2017-09-27,75020.86
2017-09-28,75175.98
2017-09-29,75309.03
2017-10-02,75651.16
2017-10-03,75773.77
2017-10-04,75910.49
2017-10-05,76226.17
2017-10-06,76093.48
2017-10-09,76034.30
2017-10-10,76354.51
2017-10-11,76453.80
2017-10-12,76394.65
2017-10-13,76418.08
2017-10-16,76533.95
2017-10-17,76569.03
2017-10-18,76623.21
2017-10-19,76751.87
2017-10-20,77116.96
2017-10-23,76864.42
2017-10-24,76921.13
2017-10-25,76495.96
2017-10-26,76617.43
2017-10-27,76899.54
2017-10-30,76441.57
2017-10-31,76480.78
2017-11-01,76691.46
2017-11-02,76801.40
2017-11-03,76892.33
2017-11-06,76884.47
2017-11-07,76941.74
2017-11-08,77079.55
2017-11-09,76799.51
2017-11-10,76681.03
2017-11-13,76751.64
2017-11-14,76599.79
2017-11-15,76146.21
2017-11-16,76727.90
2017-11-17,76541.20
2017-11-20,76639.52
2017-11-21,76936.79
2017-11-22,76886.09
2017-11-23,.
2017-11-24,76994.90
2017-11-27,76953.79
2017-11-28,77838.17
2017-11-29,78126.52
2017-11-30,78651.21
2017-12-01,78711.20
2017-12-04,78786.48
2017-12-05,78434.12
2017-12-06,78360.35
2017-12-07,78442.18
2017-12-08,78914.46
2017-12-11,79217.18
2017-12-12,79385.14
2017-12-13,79395.11
2017-12-14,78979.34
2017-12-15,79595.35
2017-12-18,79940.89
2017-12-19,79743.85
2017-12-20,79715.81
2017-12-21,79887.36
2017-12-22,79936.79
2017-12-25,.
2017-12-26,79980.22
2017-12-27,80061.53
2017-12-28,80210.37
2017-12-29,79895.55
