DATE,WILL5000PR
2018-01-10,28316.57
2018-01-11,28543.78
2018-01-12,28718.94
2018-01-15,.
2018-01-16,28595.39
2018-01-17,28860.14
2018-01-18,28796.55
2018-01-19,28952.10
2018-01-22,29183.88
2018-01-23,29253.24
2018-01-24,29216.28
2018-01-25,29230.25
2018-01-26,29542.60
2018-01-29,29344.99
2018-01-30,29034.80
2018-01-31,29035.23
2018-02-01,29031.28
2018-02-02,28417.77
2018-02-05,27276.31
2018-02-06,27720.10
2018-02-07,27604.30
2018-02-08,26592.77
2018-02-09,26965.99
2018-02-12,27327.43
2018-02-13,27406.19
2018-02-14,27785.59
2018-02-15,28115.12
2018-02-16,28133.16
2018-02-19,.
2018-02-20,27962.15
2018-02-21,27825.55
2018-02-22,27840.98
2018-02-23,28273.88
2018-02-26,28584.87
2018-02-27,28216.09
2018-02-28,27906.45
2018-03-01,27572.69
2018-03-02,27740.71
2018-03-05,28040.61
2018-03-06,28136.95
2018-03-07,28150.74
2018-03-08,28256.65
2018-03-09,28731.36
2018-03-12,28710.91
2018-03-13,28527.40
2018-03-14,28369.87
2018-03-15,28328.51
2018-03-16,28401.28
2018-03-19,28014.61
2018-03-20,28051.00
2018-03-21,28020.68
2018-03-22,27332.40
2018-03-23,26762.70
2018-03-26,27467.86
2018-03-27,26986.89
2018-03-28,26919.27
2018-03-29,27276.86
2018-03-30,.
2018-04-02,26669.97
2018-04-03,27002.06
2018-04-04,27316.66
2018-04-05,27506.54
2018-04-06,26921.93
2018-04-09,26992.41
2018-04-10,27444.81
2018-04-11,27317.53
2018-04-12,27530.86
2018-04-13,27439.41
2018-04-16,27661.90
2018-04-17,27957.17
2018-04-18,27985.73
2018-04-19,27831.47
2018-04-20,27606.36
2018-04-23,27600.08
2018-04-24,27257.00
2018-04-25,27290.96
2018-04-26,27556.79
2018-04-27,27575.70
2018-04-30,27355.88
2018-05-01,27430.05
2018-05-02,27264.58
2018-05-03,27200.35
2018-05-04,27550.46
2018-05-07,27660.13
2018-05-08,27669.45
2018-05-09,27924.01
2018-05-10,28160.83
2018-05-11,28204.59
2018-05-14,28212.06
2018-05-15,28041.73
2018-05-16,28166.57
2018-05-17,28157.44
2018-05-18,28092.93
2018-05-21,28300.38
2018-05-22,28196.68
2018-05-23,28283.33
2018-05-24,28230.27
2018-05-25,28168.63
2018-05-28,.
2018-05-29,27882.30
2018-05-30,28243.04
2018-05-31,28043.79
2018-06-01,28331.89
2018-06-04,28468.59
2018-06-05,28504.67
2018-06-06,28745.54
2018-06-07,28714.86
2018-06-08,28808.00
2018-06-11,28836.09
2018-06-12,28897.99
2018-06-13,28774.98
2018-06-14,28849.08
2018-06-15,28819.18
2018-06-18,28789.54
2018-06-19,28681.49
2018-06-20,28753.82
2018-06-21,28557.32
2018-06-22,28602.39
2018-06-25,28197.47
2018-06-26,28271.79
2018-06-27,28004.57
2018-06-28,28169.13
2018-06-29,28187.64
2018-07-02,28281.35
2018-07-03,28167.15
2018-07-04,.
2018-07-05,28411.68
2018-07-06,28653.45
2018-07-09,28898.66
2018-07-10,28955.76
2018-07-11,28758.13
2018-07-12,29009.78
2018-07-13,29034.73
2018-07-16,28990.51
2018-07-17,29110.32
2018-07-18,29180.36
2018-07-19,29094.91
2018-07-20,29059.49
2018-07-23,29105.29
2018-07-24,29179.83
2018-07-25,29418.79
2018-07-26,29364.79
2018-07-27,29135.80
2018-07-30,28957.26
2018-07-31,29117.38
2018-08-01,29093.76
2018-08-02,29265.46
2018-08-03,29372.00
2018-08-06,29493.09
2018-08-07,29577.04
2018-08-08,29562.95
2018-08-09,29540.30
2018-08-10,29347.58
2018-08-13,29221.26
2018-08-14,29418.32
2018-08-15,29177.52
2018-08-16,29412.77
2018-08-17,29514.98
2018-08-20,29590.80
2018-08-21,29669.21
2018-08-22,29671.60
2018-08-23,29615.64
2018-08-24,29797.84
2018-08-27,30010.28
2018-08-28,30019.85
2018-08-29,30181.40
2018-08-30,30053.99
2018-08-31,30073.15
2018-09-03,.
2018-09-04,30021.78
2018-09-05,29925.30
2018-09-06,29807.07
2018-09-07,29735.39
2018-09-10,29796.43
2018-09-11,29905.10
2018-09-12,29914.17
2018-09-13,30050.89
2018-09-14,30071.80
2018-09-17,29882.89
2018-09-18,30034.99
2018-09-19,30045.75
2018-09-20,30284.07
2018-09-21,30252.35
2018-09-24,30143.08
2018-09-25,30121.68
2018-09-26,29993.03
2018-09-27,30070.68
2018-09-28,30080.78
2018-10-01,30128.36
2018-10-02,30083.35
2018-10-03,30132.49
2018-10-04,29860.86
2018-10-05,29680.42
2018-10-08,29656.51
2018-10-09,29603.60
2018-10-10,28639.94
2018-10-11,28063.23
2018-10-12,28428.48
2018-10-15,28296.37
2018-10-16,28921.32
2018-10-17,28899.57
2018-10-18,28471.87
2018-10-19,28425.96
2018-10-22,28306.15
2018-10-23,28144.94
2018-10-24,27261.31
2018-10-25,27776.57
2018-10-26,27308.84
2018-10-29,27124.72
2018-10-30,27558.46
2018-10-31,27856.97
2018-11-01,28193.37
2018-11-02,28033.69
2018-11-05,28161.23
2018-11-06,28325.33
2018-11-07,28912.56
2018-11-08,28828.60
2018-11-09,28540.28
2018-11-12,27977.48
2018-11-13,27942.91
2018-11-14,27726.97
2018-11-15,28029.65
2018-11-16,28084.88
2018-11-19,27595.92
2018-11-20,27099.03
2018-11-21,27220.50
2018-11-22,.
2018-11-23,27066.90
2018-11-26,27486.62
2018-11-27,27529.48
2018-11-28,28172.89
2018-11-29,28105.87
2018-11-30,28328.14
2018-12-03,28640.44
2018-12-04,27676.80
2018-12-05,.
2018-12-06,27652.70
2018-12-07,27015.23
2018-12-10,27034.85
2018-12-11,27015.83
2018-12-12,27170.23
2018-12-13,27118.01
2018-12-14,26621.53
2018-12-17,26046.38
2018-12-18,26049.56
2018-12-19,25640.01
2018-12-20,25230.25
2018-12-21,24701.17
2018-12-24,24051.24
2018-12-25,.
2018-12-26,25252.26
2018-12-27,25446.21
2018-12-28,25432.97
2018-12-31,25647.29
2019-01-01,.
2019-01-02,25683.07
2019-01-03,25073.68
2019-01-04,25939.33
2019-01-07,26170.24
2019-01-08,26444.29
2019-01-09,26568.57
2019-01-10,26690.50
2019-01-11,26693.37
2019-01-14,26541.16
2019-01-15,26819.04
2019-01-16,26898.87
2019-01-17,27105.92
2019-01-18,27458.12
2019-01-21,.
2019-01-22,27062.24
2019-01-23,27110.80
2019-01-24,27171.20
2019-01-25,27422.85
2019-01-28,27224.32
2019-01-29,27181.28
2019-01-30,27593.10
2019-01-31,27830.10
2019-02-01,27862.34
2019-02-04,28068.54
2019-02-05,28196.17
2019-02-06,28134.28
2019-02-07,27885.03
2019-02-08,27901.39
2019-02-11,27944.26
2019-02-12,28301.50
2019-02-13,28383.64
2019-02-14,28319.84
2019-02-15,28632.15
2019-02-18,.
2019-02-19,28682.52
2019-02-20,28730.26
2019-02-21,28629.10
2019-02-22,28820.36
2019-02-25,28853.73
2019-02-26,28811.58
2019-02-27,28822.05
2019-02-28,28734.54
2019-03-01,28932.48
2019-03-04,28799.90
2019-03-05,28758.47
2019-03-06,28528.33
2019-03-07,28300.45
2019-03-08,28243.64
2019-03-11,28666.57
2019-03-12,28743.96
2019-03-13,28935.47
2019-03-14,28904.15
2019-03-15,29035.77
2019-03-18,29160.65
2019-03-19,29137.45
2019-03-20,29036.98
2019-03-21,29365.92
2019-03-22,28758.56
2019-03-25,28740.84
2019-03-26,28956.80
2019-03-27,28823.95
2019-03-28,28939.85
2019-03-29,29121.06
2019-04-01,29459.84
2019-04-02,29453.87
2019-04-03,29528.32
2019-04-04,29579.10
2019-04-05,29734.33
2019-04-08,29757.80
2019-04-09,29559.99
2019-04-10,29701.26
2019-04-11,29704.72
2019-04-12,29898.19
2019-04-15,29869.63
2019-04-16,29886.40
2019-04-17,29792.92
2019-04-18,29834.85
2019-04-19,.
2019-04-22,29856.14
2019-04-23,30144.12
2019-04-24,30091.62
2019-04-25,30050.80
2019-04-26,30211.99
2019-04-29,30249.94
2019-04-30,30255.95
2019-05-01,30032.38
2019-05-02,29983.84
2019-05-03,30306.30
2019-05-06,30186.40
2019-05-07,29678.79
2019-05-08,29620.75
2019-05-09,29533.41
2019-05-10,29632.77
2019-05-13,28885.18
2019-05-14,29137.32
2019-05-15,29300.69
2019-05-16,29555.19
2019-05-17,29352.87
2019-05-20,29147.16
2019-05-21,29412.38
2019-05-22,29305.87
2019-05-23,28926.79
2019-05-24,28984.96
2019-05-27,.
2019-05-28,28751.19
2019-05-29,28545.88
2019-05-30,28587.92
2019-05-31,28217.60
2019-06-03,28140.90
2019-06-04,28764.15
2019-06-05,28973.92
2019-06-06,29129.74
2019-06-07,29419.63
2019-06-10,29565.01
2019-06-11,29545.09
2019-06-12,29488.98
2019-06-13,29623.62
2019-06-14,29551.41
2019-06-17,29594.83
2019-06-18,29890.73
2019-06-19,29985.91
2019-06-20,30251.55
2019-06-21,30181.84
2019-06-24,30089.66
2019-06-25,29807.53
2019-06-26,29772.87
2019-06-27,29938.51
2019-06-28,30135.48
2019-07-01,30355.71
2019-07-02,30421.89
2019-07-03,30659.44
2019-07-04,.
2019-07-05,30623.23
2019-07-08,30459.38
2019-07-09,30510.66
2019-07-10,30635.91
2019-07-11,30682.06
2019-07-12,30835.44
2019-07-15,30827.04
2019-07-16,30731.50
2019-07-17,30538.03
2019-07-18,30642.98
2019-07-19,30456.95
2019-07-22,30531.95
2019-07-23,30743.94
2019-07-24,30931.90
2019-07-25,30744.19
2019-07-26,30989.64
2019-07-29,30911.55
2019-07-30,30871.02
2019-07-31,30550.75
2019-08-01,30246.82
2019-08-02,30007.47
2019-08-05,29106.26
2019-08-06,29480.35
2019-08-07,29506.09
2019-08-08,30072.38
2019-08-09,29853.71
2019-08-12,29484.65
2019-08-13,29903.83
2019-08-14,29034.08
2019-08-15,29082.65
2019-08-16,29521.66
2019-08-19,29864.17
2019-08-20,29631.81
2019-08-21,29878.31
2019-08-22,29862.57
2019-08-23,29083.11
2019-08-26,29393.35
2019-08-27,29260.53
2019-08-28,29457.96
2019-08-29,29842.21
2019-08-30,29857.78
2019-09-02,.
2019-09-03,29633.81
2019-09-04,29951.05
2019-09-05,30348.85
2019-09-06,30355.92
2019-09-09,30383.82
2019-09-10,30423.43
2019-09-11,30676.66
2019-09-12,30744.62
2019-09-13,30721.77
2019-09-16,30661.29
2019-09-17,30725.67
2019-09-18,30718.76
2019-09-19,30709.44
2019-09-20,30571.04
2019-09-23,30570.96
2019-09-24,30285.28
2019-09-25,30490.25
2019-09-26,30391.78
2019-09-27,30208.88
2019-09-30,30355.57
2019-10-01,29966.64
2019-10-02,29460.15
2019-10-03,29692.04
2019-10-04,30096.10
2019-10-07,29975.79
2019-10-08,29508.16
2019-10-09,29763.85
2019-10-10,29939.25
2019-10-11,30287.22
2019-10-14,30238.98
2019-10-15,30538.34
2019-10-16,30469.13
2019-10-17,30579.59
2019-10-18,30459.07
2019-10-21,30677.21
2019-10-22,30577.00
2019-10-23,30655.06
2019-10-24,30726.63
2019-10-25,30861.00
2019-10-28,31039.29
2019-10-29,31011.17
2019-10-30,31093.40
2019-10-31,30983.59
2019-11-01,31304.09
2019-11-04,31422.58
2019-11-05,31391.79
2019-11-06,31386.27
2019-11-07,31471.07
2019-11-08,31556.18
2019-11-11,31501.39
2019-11-12,31541.65
2019-11-13,31548.95
2019-11-14,31574.41
2019-11-15,31807.01
2019-11-18,31818.38
2019-11-19,31819.55
2019-11-20,31709.33
2019-11-21,31646.30
2019-11-22,31716.85
2019-11-25,31990.01
2019-11-26,32064.19
2019-11-27,32205.05
2019-11-28,.
2019-11-29,32064.26
2019-12-02,31779.81
2019-12-03,31582.73
2019-12-04,31774.92
2019-12-05,31815.45
2019-12-06,32103.71
2019-12-09,32005.05
2019-12-10,31974.76
2019-12-11,32052.45
2019-12-12,32314.50
2019-12-13,32302.57
2019-12-16,32540.15
2019-12-17,32562.74
2019-12-18,32559.54
2019-12-19,32703.85
2019-12-20,32860.41
2019-12-23,32890.30
2019-12-24,32891.73
2019-12-25,.
2019-12-26,33053.52
2019-12-27,33033.31
2019-12-30,32851.56
2019-12-31,32948.41
2020-01-01,.
2020-01-02,33203.76
2020-01-03,32997.21
2020-01-06,33107.98
2020-01-07,33025.73
2020-01-08,33180.84
2020-01-09,33385.61
2020-01-10,33291.10
2020-01-13,33536.70
2020-01-14,33508.16
2020-01-15,33571.76
2020-01-16,33866.95
2020-01-17,33969.93
2020-01-20,.
2020-01-21,33878.03
2020-01-22,33891.04
2020-01-23,33930.82
2020-01-24,33614.74
2020-01-27,33100.65
2020-01-28,33428.48
2020-01-29,33393.57
2020-01-30,33498.40
2020-01-31,32913.47
2020-02-03,33162.99
2020-02-04,33669.71
2020-02-05,34007.60
2020-02-06,34103.96
2020-02-07,33914.63
2020-02-10,34163.99
2020-02-11,34242.71
2020-02-12,34470.09
2020-02-13,34436.70
2020-02-14,34497.80
2020-02-17,.
2020-02-18,34416.01
2020-02-19,34581.20
2020-02-20,34480.67
2020-02-21,34116.85
2020-02-24,32987.49
2020-02-25,31966.95
2020-02-26,31800.51
2020-02-27,30420.72
2020-02-28,30151.73
2020-03-02,31480.79
2020-03-03,30627.55
2020-03-04,31871.05
2020-03-05,30797.53
2020-03-06,30251.04
2020-03-09,27885.59
2020-03-10,29218.09
2020-03-11,27729.07
2020-03-12,25044.25
2020-03-13,27318.22
2020-03-16,23961.46
2020-03-17,25354.81
2020-03-18,23891.02
2020-03-19,24154.84
2020-03-20,23126.46
2020-03-23,22482.20
2020-03-24,24595.63
2020-03-25,24934.78
2020-03-26,26478.00
2020-03-27,25597.13
2020-03-30,26392.08
2020-03-31,25995.73
2020-04-01,24796.49
2020-04-02,25308.46
2020-04-03,24878.92
2020-04-06,26650.37
2020-04-07,26632.50
2020-04-08,27574.96
2020-04-09,28053.77
2020-04-10,.
2020-04-13,27741.00
2020-04-14,28572.77
2020-04-15,27923.30
2020-04-16,28066.51
2020-04-17,28842.95
2020-04-20,28348.57
2020-04-21,27489.83
2020-04-22,28115.35
2020-04-23,28131.74
2020-04-24,28526.49
2020-04-27,29030.11
2020-04-28,28916.15
2020-04-29,29751.01
2020-04-30,29409.58
2020-05-01,28545.40
2020-05-04,28677.12
2020-05-05,28940.94
2020-05-06,28756.10
2020-05-07,29114.57
2020-05-08,29661.62
2020-05-11,29650.21
2020-05-12,29002.39
2020-05-13,28446.62
2020-05-14,28768.11
2020-05-15,28902.95
2020-05-18,29874.30
2020-05-19,29558.77
2020-05-20,30075.82
2020-05-21,29873.59
2020-05-22,29960.21
2020-05-25,.
2020-05-26,30368.35
2020-05-27,30853.31
2020-05-28,30730.89
2020-05-29,30873.67
2020-06-01,31036.60
2020-06-02,31291.30
2020-06-03,31758.53
2020-06-04,31651.81
2020-06-05,32482.27
2020-06-08,32935.77
2020-06-09,32644.42
2020-06-10,32420.35
2020-06-11,30478.00
2020-06-12,30902.50
2020-06-15,31214.12
2020-06-16,31806.11
2020-06-17,31658.22
2020-06-18,31686.93
2020-06-19,31513.00
2020-06-22,31720.66
2020-06-23,31847.33
2020-06-24,31003.77
2020-06-25,31357.59
2020-06-26,30596.01
2020-06-29,31068.82
2020-06-30,31551.73
2020-07-01,31690.76
2020-07-02,31831.85
2020-07-03,.
2020-07-06,32340.14
2020-07-07,31979.58
2020-07-08,32247.74
2020-07-09,32048.77
2020-07-10,32404.29
2020-07-13,32048.70
2020-07-14,32473.56
2020-07-15,32841.93
2020-07-16,32712.58
2020-07-17,32812.51
2020-07-20,33102.07
2020-07-21,33163.27
2020-07-22,33349.71
2020-07-23,32954.20
2020-07-24,32714.69
2020-07-27,32987.78
2020-07-28,32760.80
2020-07-29,33210.88
2020-07-30,33098.05
2020-07-31,33300.98
2020-08-03,33581.97
2020-08-04,33714.38
2020-08-05,33963.16
2020-08-06,34146.87
2020-08-07,34174.77
2020-08-10,34267.81
2020-08-11,33987.00
2020-08-12,34451.55
2020-08-13,34401.92
2020-08-14,34390.47
2020-08-17,34522.80
2020-08-18,34578.98
2020-08-19,34425.86
2020-08-20,34540.73
2020-08-21,34641.01
2020-08-24,34975.62
2020-08-25,35087.49
2020-08-26,35409.75
2020-08-27,35484.63
2020-08-28,35722.88
2020-08-31,35675.51
2020-09-01,35955.63
2020-09-02,36442.24
2020-09-03,35143.65
2020-09-04,34855.32
2020-09-07,.
2020-09-08,33851.58
2020-09-09,34534.37
2020-09-10,33962.07
2020-09-11,33953.00
2020-09-14,34479.18
2020-09-15,34664.16
2020-09-16,34536.31
2020-09-17,34233.66
2020-09-18,33886.67
2020-09-21,33475.62
2020-09-22,33807.74
2020-09-23,32969.41
2020-09-24,33069.80
2020-09-25,33629.28
2020-09-28,34195.73
2020-09-29,34030.59
2020-09-30,34294.49
2020-10-01,34551.30
2020-10-02,34255.35
2020-10-05,34895.37
2020-10-06,34445.60
2020-10-07,35051.04
2020-10-08,35339.22
2020-10-09,35641.17
2020-10-12,36189.85
2020-10-13,35983.16
2020-10-14,35748.18
2020-10-15,35722.82
2020-10-16,35693.28
2020-10-19,35135.84
2020-10-20,35282.12
2020-10-21,35172.26
2020-10-22,35398.79
2020-10-23,35530.95
2020-10-26,34877.31
2020-10-27,34761.79
2020-10-28,33567.25
2020-10-29,33963.86
2020-10-30,33505.10
2020-11-02,33921.37
2020-11-03,34572.64
2020-11-04,35304.27
2020-11-05,36015.19
2020-11-06,35985.35
2020-11-09,36396.93
2020-11-10,36376.99
2020-11-11,36663.31
2020-11-12,36295.44
2020-11-13,36794.21
2020-11-16,37255.21
2020-11-17,37142.94
2020-11-18,36753.93
2020-11-19,36940.85
2020-11-20,36726.24
2020-11-23,37000.02
2020-11-24,37585.77
2020-11-25,37563.31
2020-11-26,.
2020-11-27,37680.18
2020-11-30,37461.24
2020-12-01,37863.07
2020-12-02,37914.76
2020-12-03,37956.53
2020-12-04,38337.21
2020-12-07,38304.68
2020-12-08,38455.75
2020-12-09,38103.03
2020-12-10,38138.57
2020-12-11,38067.36
2020-12-14,37945.99
2020-12-15,38460.64
2020-12-16,38504.87
2020-12-17,38775.22
2020-12-18,38664.18
2020-12-21,38551.90
2020-12-22,38545.23
2020-12-23,38595.12
2020-12-24,38701.49
2020-12-25,.
2020-12-28,38946.25
2020-12-29,38804.67
2020-12-30,38894.34
2020-12-31,39081.44
2021-01-01,.
2021-01-04,38508.13
2021-01-05,38816.33
2021-01-06,39127.21
2021-01-07,39753.56
2021-01-08,39938.80
2021-01-11,39722.59
2021-01-12,39831.99
2021-01-13,39875.79
2021-01-14,39809.60
2021-01-15,39508.15
2021-01-18,.
2021-01-19,39840.70
2021-01-20,40364.69
2021-01-21,40349.28
2021-01-22,40296.00
2021-01-25,40418.16
2021-01-26,40308.46
2021-01-27,39280.70
2021-01-28,39652.19
2021-01-29,38915.27
2021-02-01,39583.97
2021-02-02,40152.99
2021-02-03,40206.19
2021-02-04,40674.67
2021-02-05,40875.95
2021-02-08,41248.24
2021-02-09,41236.00
2021-02-10,41218.82
2021-02-11,41289.59
2021-02-12,41489.06
2021-02-15,.
2021-02-16,41431.89
2021-02-17,41366.80
2021-02-18,41136.51
2021-02-19,41179.73
2021-02-22,40801.02
2021-02-23,40799.03
2021-02-24,41279.04
2021-02-25,40196.86
2021-02-26,40047.61
2021-03-01,41034.68
2021-03-02,40641.04
2021-03-03,40080.21
2021-03-04,39455.77
2021-03-05,40203.33
2021-03-08,39994.81
2021-03-09,40615.22
2021-03-10,40888.68
2021-03-11,41402.50
2021-03-12,41469.97
2021-03-15,41757.35
2021-03-16,41610.93
2021-03-17,41740.28
2021-03-18,41031.14
2021-03-19,41061.42
2021-03-22,41292.93
2021-03-23,40851.49
2021-03-24,40525.61
2021-03-25,40798.60
2021-03-26,41467.50
2021-03-29,41300.85
2021-03-30,41259.22
2021-03-31,41465.83
2021-04-01,41994.53
2021-04-02,.
2021-04-05,42535.21
2021-04-06,42518.13
2021-04-07,42514.11
2021-04-08,42734.19
2021-04-09,43027.09
2021-04-12,43018.03
2021-04-13,43169.00
2021-04-14,43029.50
2021-04-15,43498.12
2021-04-16,43637.29
2021-04-19,43365.96
2021-04-20,43005.62
2021-04-21,43459.48
2021-04-22,43103.31
2021-04-23,43618.22
2021-04-26,43764.24
2021-04-27,43759.12
2021-04-28,43734.33
2021-04-29,43950.85
2021-04-30,43619.56
2021-05-03,43714.52
2021-05-04,43366.68
2021-05-05,43346.21
2021-05-06,43620.27
2021-05-07,43973.48
2021-05-10,43435.09
2021-05-11,43104.89
2021-05-12,42118.50
2021-05-13,42604.38
2021-05-14,43310.90
2021-05-17,43211.42
2021-05-18,42879.80
2021-05-19,42735.59
2021-05-20,43198.31
2021-05-21,43178.40
2021-05-24,43595.02
2021-05-25,43473.91
2021-05-26,43640.79
2021-05-27,43725.45
2021-05-28,43758.97
2021-05-31,43758.97
2021-06-01,43789.56
2021-06-02,43848.99
2021-06-03,43650.26
2021-06-04,44026.94
2021-06-07,44075.84
2021-06-08,44148.20
2021-06-09,44041.86
2021-06-10,44214.64
2021-06-11,44346.94
2021-06-14,44398.32
2021-06-15,44281.14
2021-06-16,44069.14
2021-06-17,44031.43
2021-06-18,43462.88
2021-06-21,44075.13
2021-06-22,44300.44
2021-06-23,44280.71
2021-06-24,44566.80
2021-06-25,44718.89
2021-06-28,44784.85
2021-06-29,44772.88
2021-06-30,44807.08
2021-07-01,45034.40
2021-07-02,45301.09
2021-07-05,.
2021-07-06,45189.57
2021-07-07,45271.57
2021-07-08,44879.42
2021-07-09,45440.76
2021-07-12,45570.11
2021-07-13,45324.36
2021-07-14,45289.72
2021-07-15,45144.82
2021-07-16,44811.97
2021-07-19,44131.22
2021-07-20,44880.84
2021-07-21,45287.89
2021-07-22,45315.58
2021-07-23,45765.21
2021-07-26,45865.27
2021-07-27,45602.66
2021-07-28,45645.10
2021-07-29,45838.75
2021-07-30,45568.13
2021-08-02,45493.31
2021-08-03,45821.88
2021-08-04,45608.87
2021-08-05,45933.17
2021-08-06,45993.93
2021-08-09,45957.19
2021-08-10,45989.76
2021-08-11,46105.13
2021-08-12,46221.02
2021-08-13,46243.58
2021-08-16,46278.16
2021-08-17,45925.06
2021-08-18,45460.78
2021-08-19,45439.78
2021-08-20,45842.27
2021-08-23,46288.07
2021-08-24,46426.43
2021-08-25,46540.52
2021-08-26,46241.98
2021-08-27,46729.33
2021-08-30,46897.81
2021-08-31,46846.63
2021-09-01,46895.89
2021-09-02,47055.62
2021-09-03,47032.04
2021-09-06,.
2021-09-07,46846.90
2021-09-08,46737.98
2021-09-09,46549.55
2021-09-10,46169.32
2021-09-13,46274.69
2021-09-14,45968.11
2021-09-15,46365.64
2021-09-16,46321.86
2021-09-17,45958.99
2021-09-20,45150.28
2021-09-21,45152.02
2021-09-22,45602.70
2021-09-23,46162.27
2021-09-24,46201.13
2021-09-27,46135.77
2021-09-28,45185.75
2021-09-29,45227.76
2021-09-30,44719.60
2021-10-01,45239.75
2021-10-04,44648.87
2021-10-05,45087.00
2021-10-06,45251.38
2021-10-07,45675.51
2021-10-08,45558.94
2021-10-11,45252.15
2021-10-12,45212.14
2021-10-13,45371.79
2021-10-14,46124.59
2021-10-15,46426.49
2021-10-18,46595.68
2021-10-19,46914.30
2021-10-20,47098.00
2021-10-21,47243.43
2021-10-22,47150.73
2021-10-25,47399.57
2021-10-26,47435.32
2021-10-27,47102.37
2021-10-28,47622.27
2021-10-29,47690.50
2021-11-01,47904.27
2021-11-02,48040.57
2021-11-03,48399.29
2021-11-04,48556.96
2021-11-05,48753.23
2021-11-08,48822.20
2021-11-09,48651.43
2021-11-10,48179.86
2021-11-11,48251.52
2021-11-12,48582.26
2021-11-15,48571.08
2021-11-16,48763.64
2021-11-17,48587.83
2021-11-18,48685.36
2021-11-19,48583.48
2021-11-22,48387.43
2021-11-23,48443.15
2021-11-24,48572.90
2021-11-25,.
2021-11-26,47442.25
2021-11-29,47985.90
2021-11-30,47063.19
2021-12-01,46402.40
2021-12-02,47112.37
2021-12-03,46609.44
2021-12-06,47179.38
2021-12-07,48178.09
2021-12-08,48373.13
2021-12-09,47919.09
2021-12-10,48281.79
2021-12-13,47815.30
2021-12-14,47453.30
2021-12-15,48223.20
2021-12-16,47723.28
2021-12-17,47360.16
2021-12-20,46791.48
2021-12-21,47704.26
2021-12-22,48178.91
2021-12-23,48493.87
2021-12-24,.
2021-12-27,49115.15
2021-12-28,49022.20
2021-12-29,49081.45
2021-12-30,48969.70
2021-12-31,48835.47
2022-01-03,49174.62
2022-01-04,49101.85
2022-01-05,48040.54
2022-01-06,48037.66
2022-01-07,47813.75
2022-01-10,47741.80
2022-01-11,48219.04
2022-01-12,48299.08
2022-01-13,47615.30
2022-01-14,47655.23
2022-01-17,.
2022-01-18,46716.81
2022-01-19,46234.68
2022-01-20,45695.78
2022-01-21,44797.92
2022-01-24,44999.47
2022-01-25,44418.87
2022-01-26,44297.77
2022-01-27,43973.30
2022-01-28,45050.23
2022-01-31,46001.70
2022-02-01,46354.25
2022-02-02,46670.75
2022-02-03,45543.70
2022-02-04,45851.42
2022-02-07,45728.00
2022-02-08,46155.99
2022-02-09,46864.46
2022-02-10,46035.00
2022-02-11,45188.41
2022-02-14,45012.15
2022-02-15,45792.27
2022-02-16,45811.37
2022-02-17,44804.81
2022-02-18,44452.65
2022-02-21,.
2022-02-22,43960.97
2022-02-23,43133.81
2022-02-24,43870.05
2022-02-25,44857.26
2022-02-28,44814.47
2022-03-01,44116.36
2022-03-02,44944.35
2022-03-03,44630.12
2022-03-04,44208.84
2022-03-07,42869.42
2022-03-08,42635.57
2022-03-09,43761.91
2022-03-10,43573.51
2022-03-11,42968.42
2022-03-14,42561.12
2022-03-15,43441.72
2022-03-16,44484.50
2022-03-17,45077.13
2022-03-18,45627.56
2022-03-21,45574.40
2022-03-22,46120.76
2022-03-23,45544.67
2022-03-24,46183.41
2022-03-25,46373.26
2022-03-28,46693.42
2022-03-29,47349.95
2022-03-30,46975.73
2022-03-31,46253.01
2022-04-01,46442.75
2022-04-04,46821.06
2022-04-05,46151.19
2022-04-06,45648.46
2022-04-07,45790.36
2022-04-08,45639.23
2022-04-11,44923.68
2022-04-12,44789.10
2022-04-13,45362.11
2022-04-14,44811.91
2022-04-15,.
2022-04-18,44758.41
2022-04-19,45527.84
2022-04-20,45477.38
2022-04-21,44732.57
2022-04-22,43517.96
2022-04-25,43785.51
2022-04-26,42519.97
2022-04-27,42570.54
2022-04-28,43602.45
2022-04-29,42042.54
2022-05-02,42308.03
2022-05-03,42517.55
2022-05-04,43762.52
2022-05-05,42148.26
2022-05-06,41829.09
2022-05-09,40388.07
2022-05-10,40458.57
2022-05-11,39734.35
2022-05-12,39750.53
2022-05-13,40783.74
2022-05-16,40579.78
2022-05-17,41444.28
2022-05-18,39775.20
2022-05-19,39594.66
2022-05-20,39586.02
2022-05-23,40283.06
2022-05-24,39865.68
2022-05-25,40319.58
2022-05-26,41154.17
2022-05-27,42197.49
2022-05-30,.
2022-05-31,41900.11
2022-06-01,41595.66
2022-06-02,42415.00
2022-06-03,41736.67
2022-06-06,41869.96
2022-06-07,42293.73
2022-06-08,41825.63
2022-06-09,40820.14
2022-06-10,39612.25
2022-06-13,37992.72
2022-06-14,37856.90
2022-06-15,38431.11
2022-06-16,37104.42
2022-06-17,37246.99
2022-06-20,.
2022-06-21,38129.35
2022-06-22,38076.70
2022-06-23,38482.57
2022-06-24,39672.99
2022-06-27,39574.58
2022-06-28,38774.65
2022-06-29,38697.67
2022-06-30,38338.74
2022-07-01,38773.35
2022-07-04,.
2022-07-05,38899.80
2022-07-06,38979.00
2022-07-07,39626.08
2022-07-08,39587.23
2022-07-11,39085.94
2022-07-12,38749.36
