DATE,WILLMIDCAP
2018-01-01,.
2018-01-02,130835.20
2018-01-03,131255.99
2018-01-04,131385.80
2018-01-05,131849.81
2018-01-08,132262.37
2018-01-09,132146.04
2018-01-10,131635.34
2018-01-11,133202.32
2018-01-12,133502.85
2018-01-15,.
2018-01-16,132332.12
2018-01-17,133254.39
2018-01-18,132955.75
2018-01-19,134231.46
2018-01-22,135267.09
2018-01-23,135874.17
2018-01-24,135536.47
2018-01-25,135453.15
2018-01-26,136092.92
2018-01-29,135064.00
2018-01-30,133656.82
2018-01-31,133407.83
2018-02-01,133461.76
2018-02-02,131030.81
2018-02-05,126554.41
2018-02-06,127593.09
2018-02-07,127533.62
2018-02-08,123345.86
2018-02-09,124588.45
2018-02-12,126095.27
2018-02-13,126541.81
2018-02-14,128891.86
2018-02-15,130244.46
2018-02-16,130537.86
2018-02-19,.
2018-02-20,129768.27
2018-02-21,129256.77
2018-02-22,129101.86
2018-02-23,130778.88
2018-02-26,131375.25
2018-02-27,129558.91
2018-02-28,128401.37
2018-03-01,127735.09
2018-03-02,129084.09
2018-03-05,130523.37
2018-03-06,131526.79
2018-03-07,131970.74
2018-03-08,132020.07
2018-03-09,133914.31
2018-03-12,134068.65
2018-03-13,133386.79
2018-03-14,132733.71
2018-03-15,132246.74
2018-03-16,132921.90
2018-03-19,131544.26
2018-03-20,131706.07
2018-03-21,132052.86
2018-03-22,129040.62
2018-03-23,126580.42
2018-03-26,129460.65
2018-03-27,127567.69
2018-03-28,127759.87
2018-03-29,129403.89
2018-03-30,.
2018-04-02,126478.07
2018-04-03,127977.23
2018-04-04,129192.19
2018-04-05,130016.63
2018-04-06,127471.25
2018-04-09,127620.25
2018-04-10,129484.30
2018-04-11,129417.14
2018-04-12,130045.89
2018-04-13,129494.19
2018-04-16,130636.46
2018-04-17,131756.89
2018-04-18,132051.24
2018-04-19,131269.58
2018-04-20,130522.05
2018-04-23,130706.40
2018-04-24,129699.89
2018-04-25,129590.65
2018-04-26,130356.81
2018-04-27,130416.29
2018-04-30,129240.46
2018-05-01,129575.45
2018-05-02,129335.07
2018-05-03,129092.92
2018-05-04,130733.69
2018-05-07,131501.92
2018-05-08,131737.82
2018-05-09,132560.16
2018-05-10,133332.74
2018-05-11,133398.22
2018-05-14,133062.48
2018-05-15,132678.61
2018-05-16,133488.52
2018-05-17,133694.30
2018-05-18,133562.63
2018-05-21,134579.78
2018-05-22,133857.69
2018-05-23,133985.53
2018-05-24,134156.98
2018-05-25,134118.57
2018-05-28,.
2018-05-29,133492.77
2018-05-30,135244.21
2018-05-31,134171.67
2018-06-01,135145.49
2018-06-04,135882.32
2018-06-05,136384.06
2018-06-06,137469.01
2018-06-07,137180.77
2018-06-08,137835.36
2018-06-11,137789.74
2018-06-12,138484.05
2018-06-13,137577.00
2018-06-14,137962.43
2018-06-15,137847.51
2018-06-18,138146.29
2018-06-19,137804.28
2018-06-20,138554.32
2018-06-21,137519.84
2018-06-22,137314.65
2018-06-25,135408.91
2018-06-26,135775.29
2018-06-27,134120.24
2018-06-28,134868.22
2018-06-29,134997.08
2018-07-02,135264.40
2018-07-03,135478.46
2018-07-04,.
2018-07-05,136483.10
2018-07-06,137650.27
2018-07-09,138640.31
2018-07-10,138608.26
2018-07-11,137697.08
2018-07-12,138266.46
2018-07-13,138250.26
2018-07-16,137735.83
2018-07-17,138395.27
2018-07-18,138912.01
2018-07-19,139349.91
2018-07-20,138832.18
2018-07-23,138737.10
2018-07-24,137587.63
2018-07-25,138288.69
2018-07-26,138900.04
2018-07-27,137354.53
2018-07-30,136285.05
2018-07-31,137594.05
2018-08-01,137411.94
2018-08-02,138466.63
2018-08-03,138678.50
2018-08-06,139452.90
2018-08-07,139790.91
2018-08-08,139596.74
2018-08-09,139809.85
2018-08-10,139043.68
2018-08-13,138267.34
2018-08-14,139569.85
2018-08-15,138344.84
2018-08-16,139434.98
2018-08-17,140110.36
2018-08-20,140643.82
2018-08-21,141620.00
2018-08-22,141657.67
2018-08-23,141279.08
2018-08-24,141951.87
2018-08-27,142692.26
2018-08-28,142875.05
2018-08-29,143271.43
2018-08-30,142552.05
2018-08-31,142846.41
2018-09-03,.
2018-09-04,142766.67
2018-09-05,142310.01
2018-09-06,141861.85
2018-09-07,141407.73
2018-09-10,141914.63
2018-09-11,142209.87
2018-09-12,142220.88
2018-09-13,142475.81
2018-09-14,142748.41
2018-09-17,141533.78
2018-09-18,142090.76
2018-09-19,141333.28
2018-09-20,142345.58
2018-09-21,142067.38
2018-09-24,141347.26
2018-09-25,141413.77
2018-09-26,140402.65
2018-09-27,140444.02
2018-09-28,141005.43
2018-10-01,140003.07
2018-10-02,139211.13
2018-10-03,139668.07
2018-10-04,138071.89
2018-10-05,137102.31
2018-10-08,136855.68
2018-10-09,135966.57
2018-10-10,132176.04
2018-10-11,129658.43
2018-10-12,130436.32
2018-10-15,130743.79
2018-10-16,133727.84
2018-10-17,133312.90
2018-10-18,131387.23
2018-10-19,130369.76
2018-10-22,129767.84
2018-10-23,128738.56
2018-10-24,124833.11
2018-10-25,126866.72
2018-10-26,125202.00
2018-10-29,124786.73
2018-10-30,127211.03
2018-10-31,128260.69
2018-11-01,130591.59
2018-11-02,130405.09
2018-11-05,130754.98
2018-11-06,131523.62
2018-11-07,133713.17
2018-11-08,133243.53
2018-11-09,131772.65
2018-11-12,129587.59
2018-11-13,129499.21
2018-11-14,128318.90
2018-11-15,129725.27
2018-11-16,130074.52
2018-11-19,127639.16
2018-11-20,125569.97
2018-11-21,127032.99
2018-11-22,.
2018-11-23,126943.19
2018-11-26,128839.23
2018-11-27,127900.80
2018-11-28,130679.33
2018-11-29,130517.44
2018-11-30,131423.82
2018-12-03,132748.07
2018-12-04,128144.73
2018-12-05,.
2018-12-06,128069.10
2018-12-07,125413.47
2018-12-10,124814.30
2018-12-11,124467.45
2018-12-12,125199.82
2018-12-13,123890.07
2018-12-14,122451.11
2018-12-17,119353.94
2018-12-18,119553.19
2018-12-19,117666.51
2018-12-20,115745.36
2018-12-21,113394.13
2018-12-24,110626.84
2018-12-25,.
2018-12-26,115926.52
2018-12-27,116616.42
2018-12-28,116534.63
2018-12-31,117762.36
2019-01-01,.
2019-01-02,117271.21
2019-01-03,115421.79
2019-01-04,119321.25
2019-01-07,121086.06
2019-01-08,122991.66
2019-01-09,123950.00
2019-01-10,124778.85
2019-01-11,124920.26
2019-01-14,124276.95
2019-01-15,125206.66
2019-01-16,125978.60
2019-01-17,127147.35
2019-01-18,128840.75
2019-01-21,.
2019-01-22,126991.76
2019-01-23,126878.00
2019-01-24,127750.05
2019-01-25,129305.55
2019-01-28,129208.25
2019-01-29,129246.18
2019-01-30,130484.88
2019-01-31,131381.47
2019-02-01,131935.47
2019-02-04,132993.26
2019-02-05,133587.90
2019-02-06,133376.46
2019-02-07,132800.57
2019-02-08,132969.00
2019-02-11,133629.43
2019-02-12,135134.65
2019-02-13,135569.68
2019-02-14,135499.72
2019-02-15,136799.98
2019-02-18,.
2019-02-19,137058.27
2019-02-20,137299.92
2019-02-21,136893.34
2019-02-22,138123.43
2019-02-25,138129.87
2019-02-26,137265.24
2019-02-27,137746.75
2019-02-28,137168.25
2019-03-01,138256.20
2019-03-04,137361.04
2019-03-05,137051.39
2019-03-06,135391.16
2019-03-07,134454.50
2019-03-08,134244.06
2019-03-11,136137.58
2019-03-12,136494.19
2019-03-13,137088.40
2019-03-14,136907.23
2019-03-15,137246.33
2019-03-18,137934.65
2019-03-19,137283.29
2019-03-20,136061.13
2019-03-21,137941.60
2019-03-22,134170.58
2019-03-25,134375.06
2019-03-26,135700.06
2019-03-27,135243.22
2019-03-28,136455.65
2019-03-29,137009.76
2019-04-01,138651.34
2019-04-02,138507.90
2019-04-03,139226.77
2019-04-04,139355.27
2019-04-05,140289.62
2019-04-08,140226.16
2019-04-09,138775.32
2019-04-10,140091.20
2019-04-11,140382.61
2019-04-12,141327.78
2019-04-15,140990.12
2019-04-16,140964.66
2019-04-17,139708.23
2019-04-18,140040.82
2019-04-19,.
2019-04-22,139602.02
2019-04-23,141571.33
2019-04-24,141882.73
2019-04-25,140843.31
2019-04-26,142112.21
2019-04-29,142199.53
2019-04-30,142089.87
2019-05-01,140680.73
2019-05-02,140863.06
2019-05-03,142748.57
2019-05-06,142395.99
2019-05-07,139872.33
2019-05-08,139378.46
2019-05-09,139013.92
2019-05-10,139496.61
2019-05-13,135546.71
2019-05-14,137015.08
2019-05-15,137389.37
2019-05-16,138545.47
2019-05-17,137201.92
2019-05-20,136107.78
2019-05-21,137843.68
2019-05-22,137008.00
2019-05-23,135002.50
2019-05-24,135742.53
2019-05-27,.
2019-05-28,134650.24
2019-05-29,133618.62
2019-05-30,133547.92
2019-05-31,132368.98
2019-06-03,132848.38
2019-06-04,136059.44
2019-06-05,136857.94
2019-06-06,137220.78
2019-06-07,137908.00
2019-06-10,138701.21
2019-06-11,138448.70
2019-06-12,138394.74
2019-06-13,139253.83
2019-06-14,138472.51
2019-06-17,138757.91
2019-06-18,140098.38
2019-06-19,140638.70
2019-06-20,141497.90
2019-06-21,140590.98
2019-06-24,139382.50
2019-06-25,138383.39
2019-06-26,137953.71
2019-06-27,139817.34
2019-06-28,141439.96
2019-07-01,142257.42
2019-07-02,142108.83
2019-07-03,143440.72
2019-07-04,.
2019-07-05,143578.26
2019-07-08,142492.68
2019-07-09,142716.99
2019-07-10,142681.18
2019-07-11,142585.96
2019-07-12,143738.34
2019-07-15,143409.90
2019-07-16,143386.75
2019-07-17,142528.44
2019-07-18,142997.09
2019-07-19,142268.36
2019-07-22,142254.75
2019-07-23,143433.27
2019-07-24,145039.90
2019-07-25,143889.41
2019-07-26,145191.95
2019-07-29,144444.33
2019-07-30,145091.29
2019-07-31,143624.36
2019-08-01,141666.75
2019-08-02,140347.56
2019-08-05,136321.29
2019-08-06,138120.06
2019-08-07,138584.98
2019-08-08,141366.77
2019-08-09,139846.93
2019-08-12,137827.45
2019-08-13,139246.68
2019-08-14,135295.26
2019-08-15,135261.62
2019-08-16,137756.65
2019-08-19,138992.89
2019-08-20,137967.71
2019-08-21,139056.22
2019-08-22,139158.13
2019-08-23,135746.11
2019-08-26,136750.26
2019-08-27,135656.27
2019-08-28,136612.45
2019-08-29,138469.96
2019-08-30,138680.91
2019-09-02,.
2019-09-03,137205.88
2019-09-04,138682.03
2019-09-05,140488.39
2019-09-06,140400.71
2019-09-09,140871.59
2019-09-10,141238.09
2019-09-11,142762.62
2019-09-12,142820.75
2019-09-13,142774.56
2019-09-16,143138.04
2019-09-17,143158.43
2019-09-18,142851.45
2019-09-19,142640.77
2019-09-20,142223.89
2019-09-23,142388.62
2019-09-24,140758.13
2019-09-25,141817.34
2019-09-26,141162.70
2019-09-27,140106.59
2019-09-30,140895.81
2019-10-01,138713.88
2019-10-02,136780.35
2019-10-03,137838.44
2019-10-04,139406.47
2019-10-07,138927.57
2019-10-08,136555.87
2019-10-09,137569.02
2019-10-10,138132.06
2019-10-11,140314.45
2019-10-14,139750.57
2019-10-15,140749.90
2019-10-16,140391.48
2019-10-17,141336.28
2019-10-18,140939.39
2019-10-21,141899.61
2019-10-22,141566.67
2019-10-23,141602.93
2019-10-24,141962.45
2019-10-25,142341.20
2019-10-28,143013.87
2019-10-29,143150.34
2019-10-30,143230.94
2019-10-31,142186.71
2019-11-01,144057.16
2019-11-04,144556.16
2019-11-05,144731.04
2019-11-06,144332.43
2019-11-07,144415.00
2019-11-08,144903.83
2019-11-11,144892.78
2019-11-12,144860.23
2019-11-13,144702.48
2019-11-14,145179.26
2019-11-15,146057.11
2019-11-18,145947.28
2019-11-19,145916.87
2019-11-20,145484.84
2019-11-21,144749.52
2019-11-22,145188.04
2019-11-25,146869.70
2019-11-26,147596.21
2019-11-27,148399.53
2019-11-28,.
2019-11-29,147331.02
2019-12-02,145998.22
2019-12-03,145228.19
2019-12-04,146086.85
2019-12-05,146299.93
2019-12-06,147395.85
2019-12-09,146795.41
2019-12-10,146507.65
2019-12-11,146599.50
2019-12-12,147681.08
2019-12-13,147347.20
2019-12-16,148446.37
2019-12-17,148872.67
2019-12-18,149033.91
2019-12-19,149516.14
2019-12-20,150464.47
2019-12-23,150191.37
2019-12-24,150169.59
2019-12-25,.
2019-12-26,150552.11
2019-12-27,150229.96
2019-12-30,149872.77
2019-12-31,150287.91
2020-01-01,.
2020-01-02,150523.47
2020-01-03,150132.43
2020-01-06,150248.18
2020-01-07,149969.65
2020-01-08,150360.55
2020-01-09,150935.21
2020-01-10,150610.54
2020-01-13,151959.11
2020-01-14,152288.68
2020-01-15,152616.96
2020-01-16,154214.68
2020-01-17,154092.64
2020-01-20,.
2020-01-21,153468.12
2020-01-22,153299.82
2020-01-23,153557.28
2020-01-24,152064.99
2020-01-27,150176.69
2020-01-28,151619.19
2020-01-29,151350.80
2020-01-30,151543.69
2020-01-31,148815.05
2020-02-03,149920.40
2020-02-04,152128.38
2020-02-05,153549.62
2020-02-06,153088.81
2020-02-07,151926.10
2020-02-10,152878.06
2020-02-11,153664.59
2020-02-12,154635.78
2020-02-13,155123.97
2020-02-14,155413.50
2020-02-17,.
2020-02-18,154938.83
2020-02-19,155371.32
2020-02-20,155879.84
2020-02-21,154292.08
2020-02-24,150012.45
2020-02-25,145052.75
2020-02-26,143095.81
2020-02-27,137870.47
2020-02-28,135886.19
2020-03-02,140005.11
2020-03-03,136801.39
2020-03-04,141290.67
2020-03-05,136219.68
2020-03-06,133573.96
2020-03-09,121698.89
2020-03-10,126496.96
2020-03-11,118397.78
2020-03-12,106169.85
2020-03-13,114309.46
2020-03-16,98078.56
2020-03-17,102326.03
2020-03-18,92798.28
2020-03-19,96592.16
2020-03-20,92714.24
2020-03-23,89921.43
2020-03-24,99427.92
2020-03-25,102967.67
2020-03-26,109101.07
2020-03-27,105748.14
2020-03-30,107748.64
2020-03-31,106028.52
2020-04-01,99900.19
2020-04-02,100581.46
2020-04-03,97873.59
2020-04-06,105875.74
2020-04-07,107135.92
2020-04-08,112313.14
2020-04-09,116314.69
2020-04-10,.
2020-04-13,112988.85
2020-04-14,115425.23
2020-04-15,111161.31
2020-04-16,110687.48
2020-04-17,115362.56
2020-04-20,113263.65
2020-04-21,110034.96
2020-04-22,111775.93
2020-04-23,112793.14
2020-04-24,114513.31
2020-04-27,118820.79
2020-04-28,120078.33
2020-04-29,124827.86
2020-04-30,121259.03
2020-05-01,117086.65
2020-05-04,117473.57
2020-05-05,118852.52
2020-05-06,118312.60
2020-05-07,120406.57
2020-05-08,124199.75
2020-05-11,123308.01
2020-05-12,119110.71
2020-05-13,115199.60
2020-05-14,116596.41
2020-05-15,117521.10
2020-05-18,124086.88
2020-05-19,122601.44
2020-05-20,125160.90
2020-05-21,125257.91
2020-05-22,125626.06
2020-05-25,.
2020-05-26,129158.92
2020-05-27,131936.95
2020-05-28,130333.54
2020-05-29,130244.73
2020-06-01,132128.69
2020-06-02,133333.33
2020-06-03,136795.23
2020-06-04,136744.06
2020-06-05,140558.95
2020-06-08,143721.78
2020-06-09,140547.79
2020-06-10,137556.62
2020-06-11,128362.07
2020-06-12,131263.95
2020-06-15,133304.20
2020-06-16,135827.20
2020-06-17,134378.45
2020-06-18,134250.04
2020-06-19,133634.24
2020-06-22,134082.58
2020-06-23,134193.47
2020-06-24,129892.56
2020-06-25,131593.28
2020-06-26,128985.44
2020-06-29,131543.91
2020-06-30,133277.89
2020-07-01,133044.47
2020-07-02,133520.46
2020-07-03,.
2020-07-06,134778.33
2020-07-07,132423.20
2020-07-08,133485.40
2020-07-09,131852.78
2020-07-10,133240.83
2020-07-13,131637.89
2020-07-14,133477.13
2020-07-15,137300.37
2020-07-16,136739.71
2020-07-17,137631.03
2020-07-20,137288.35
2020-07-21,138331.31
2020-07-22,139419.60
2020-07-23,139208.98
2020-07-24,137954.11
2020-07-27,139328.67
2020-07-28,138220.78
2020-07-29,141167.46
2020-07-30,140533.52
2020-07-31,139704.31
2020-08-03,141219.10
2020-08-04,141743.45
2020-08-05,143241.10
2020-08-06,142961.85
2020-08-07,144070.60
2020-08-10,144576.87
2020-08-11,144304.13
2020-08-12,145009.10
2020-08-13,144864.29
2020-08-14,144665.33
2020-08-17,145124.27
2020-08-18,144126.72
2020-08-19,143487.68
2020-08-20,142843.24
2020-08-21,142511.16
2020-08-24,144187.56
2020-08-25,144297.96
2020-08-26,144229.53
2020-08-27,145011.85
2020-08-28,145843.83
2020-08-31,144582.65
2020-09-01,145859.30
2020-09-02,147663.44
2020-09-03,143225.37
2020-09-04,142305.02
2020-09-07,.
2020-09-08,139109.33
2020-09-09,141032.02
2020-09-10,139336.89
2020-09-11,139124.38
2020-09-14,142177.64
2020-09-15,142580.12
2020-09-16,143023.36
2020-09-17,142306.06
2020-09-18,140940.73
2020-09-21,137953.80
2020-09-22,139367.07
2020-09-23,136212.12
2020-09-24,136028.25
2020-09-25,138114.56
2020-09-28,140968.17
2020-09-29,140190.67
2020-09-30,140942.09
2020-10-01,142611.81
2020-10-02,143241.40
2020-10-05,146486.21
2020-10-06,145856.72
2020-10-07,148437.07
2020-10-08,150086.78
2020-10-09,150638.34
2020-10-12,151435.35
2020-10-13,150436.34
2020-10-14,149853.54
2020-10-15,150774.65
2020-10-16,150249.43
2020-10-19,148507.57
2020-10-20,149115.35
2020-10-21,148081.30
2020-10-22,150286.97
2020-10-23,151107.90
2020-10-26,147913.02
2020-10-27,146373.47
2020-10-28,142447.04
2020-10-29,143896.36
2020-10-30,142719.54
2020-11-02,145179.58
2020-11-03,148526.41
2020-11-04,149613.39
2020-11-05,153113.90
2020-11-06,152264.68
2020-11-09,155794.96
2020-11-10,157066.35
2020-11-11,157550.37
2020-11-12,155194.70
2020-11-13,158351.00
2020-11-16,161166.37
2020-11-17,161526.95
2020-11-18,159593.80
2020-11-19,161091.97
2020-11-20,161019.46
2020-11-23,163568.57
2020-11-24,165927.66
2020-11-25,165181.90
2020-11-26,.
2020-11-27,165782.73
2020-11-30,163610.90
2020-12-01,165128.39
2020-12-02,164631.48
2020-12-03,165817.86
2020-12-04,168649.25
2020-12-07,168220.79
2020-12-08,169247.46
2020-12-09,168397.26
2020-12-10,169328.11
2020-12-11,168845.61
2020-12-14,168354.75
2020-12-15,171603.31
2020-12-16,171197.63
2020-12-17,173062.47
2020-12-18,172725.44
2020-12-21,172535.79
2020-12-22,173507.40
2020-12-23,174686.97
2020-12-24,174674.09
2020-12-25,.
2020-12-28,173828.72
2020-12-29,172007.63
2020-12-30,173548.43
2020-12-31,173758.42
2021-01-01,.
2021-01-04,170974.13
2021-01-05,173183.27
2021-01-06,178150.09
2021-01-07,181095.70
2021-01-08,181014.18
2021-01-11,181198.23
2021-01-12,183619.49
2021-01-13,182427.15
2021-01-14,183926.86
2021-01-15,182066.04
2021-01-18,.
2021-01-19,183617.37
2021-01-20,185190.05
2021-01-21,184219.27
2021-01-22,184487.16
2021-01-25,183798.41
2021-01-26,182166.89
2021-01-27,176984.65
2021-01-28,179223.22
2021-01-29,176112.90
2021-02-01,179579.52
2021-02-02,182139.07
2021-02-03,182793.32
2021-02-04,185318.18
2021-02-05,187181.29
2021-02-08,189872.15
2021-02-09,190336.30
2021-02-10,190192.35
2021-02-11,190960.90
2021-02-12,192062.28
2021-02-15,.
2021-02-16,191174.65
2021-02-17,190001.03
2021-02-18,187553.02
2021-02-19,190791.39
2021-02-22,189215.90
2021-02-23,189206.50
2021-02-24,192449.40
2021-02-25,186356.91
2021-02-26,186513.30
2021-03-01,191213.62
2021-03-02,188477.35
2021-03-03,186240.82
2021-03-04,181600.66
2021-03-05,185358.23
2021-03-08,185258.38
2021-03-09,187032.54
2021-03-10,189004.99
2021-03-11,192578.56
2021-03-12,193918.86
2021-03-15,196553.74
2021-03-16,193886.86
2021-03-17,194706.96
2021-03-18,190510.80
2021-03-19,191137.87
2021-03-22,190591.59
2021-03-23,185838.47
2021-03-24,183652.94
2021-03-25,186742.23
2021-03-26,190156.74
2021-03-29,187052.81
2021-03-30,189195.73
2021-03-31,190179.72
2021-04-01,193229.35
2021-04-02,.
2021-04-05,194175.17
2021-04-06,194473.19
2021-04-07,192972.31
2021-04-08,193990.43
2021-04-09,194866.55
2021-04-12,195211.93
2021-04-13,195240.06
2021-04-14,195966.17
2021-04-15,197456.49
2021-04-16,198506.14
2021-04-19,196970.70
2021-04-20,194405.11
2021-04-21,197662.98
2021-04-22,196859.22
2021-04-23,199876.35
2021-04-26,201569.10
2021-04-27,201936.82
2021-04-28,201946.86
2021-04-29,201736.22
2021-04-30,199439.64
2021-05-03,199511.51
2021-05-04,198244.98
2021-05-05,197909.07
2021-05-06,198060.05
2021-05-07,200411.46
2021-05-10,197689.46
2021-05-11,195756.65
2021-05-12,189982.14
2021-05-13,192394.65
2021-05-14,196274.85
2021-05-17,196031.81
2021-05-18,194565.22
2021-05-19,193109.92
2021-05-20,194443.00
2021-05-21,194589.32
2021-05-24,195788.67
2021-05-25,194878.98
2021-05-26,196637.33
2021-05-27,197931.41
2021-05-28,198050.74
2021-05-31,198050.74
2021-06-01,199262.70
2021-06-02,198851.14
2021-06-03,197652.94
2021-06-04,198625.14
2021-06-07,199268.83
2021-06-08,201013.50
2021-06-09,199975.59
2021-06-10,199815.30
2021-06-11,201290.39
2021-06-14,200062.54
2021-06-15,199259.63
2021-06-16,198121.77
2021-06-17,195838.52
2021-06-18,192694.82
2021-06-21,196856.84
2021-06-22,197269.80
2021-06-23,197489.14
2021-06-24,199154.87
2021-06-25,201070.06
2021-06-28,199586.75
2021-06-29,199437.04
2021-06-30,199318.34
2021-07-01,200682.71
2021-07-02,200473.99
2021-07-05,.
2021-07-06,198669.07
2021-07-07,198296.35
2021-07-08,196022.92
2021-07-09,199985.42
2021-07-12,200130.52
2021-07-13,197186.30
2021-07-14,195452.69
2021-07-15,194598.49
2021-07-16,192789.03
2021-07-19,189723.48
2021-07-20,194848.46
2021-07-21,197543.93
2021-07-22,196087.54
2021-07-23,197593.04
2021-07-26,197758.86
2021-07-27,196487.58
2021-07-28,198182.66
2021-07-29,199627.80
2021-07-30,199082.23
2021-08-02,198551.89
2021-08-03,199325.17
2021-08-04,198143.96
2021-08-05,200070.98
2021-08-06,200055.93
2021-08-09,199740.44
2021-08-10,199891.97
2021-08-11,201092.75
2021-08-12,201060.73
2021-08-13,200452.92
2021-08-16,199303.17
2021-08-17,196950.99
2021-08-18,195367.32
2021-08-19,193836.07
2021-08-20,196080.70
2021-08-23,198296.30
2021-08-24,200454.13
2021-08-25,201717.07
2021-08-26,199913.67
2021-08-27,203567.07
2021-08-30,203218.72
2021-08-31,202929.76
2021-09-01,203789.15
2021-09-02,205599.57
2021-09-03,205028.08
2021-09-06,.
2021-09-07,203136.33
2021-09-08,202148.84
2021-09-09,201791.36
2021-09-10,200054.86
2021-09-13,200921.86
2021-09-14,199032.73
2021-09-15,201101.44
2021-09-16,201111.83
2021-09-17,200331.63
2021-09-20,196781.77
2021-09-21,196792.71
2021-09-22,199387.52
2021-09-23,202353.67
2021-09-24,201913.01
2021-09-27,202971.64
2021-09-28,199327.38
2021-09-29,199218.20
2021-09-30,196282.65
2021-10-01,198843.90
2021-10-04,197114.29
2021-10-05,198120.59
2021-10-06,197830.15
2021-10-07,200478.46
2021-10-08,199286.74
2021-10-11,198252.43
2021-10-12,199330.96
2021-10-13,200269.65
2021-10-14,203744.96
2021-10-15,203821.09
2021-10-18,204560.04
2021-10-19,205192.47
2021-10-20,206436.28
2021-10-21,207176.80
2021-10-22,207432.92
2021-10-25,208438.20
2021-10-26,207313.54
2021-10-27,204039.33
2021-10-28,207310.99
2021-10-29,206817.88
2021-11-01,210786.80
2021-11-02,210299.22
2021-11-03,212445.63
2021-11-04,211947.95
2021-11-05,213304.86
2021-11-08,213941.50
2021-11-09,213509.93
2021-11-10,210545.28
2021-11-11,211826.06
2021-11-12,212772.67
2021-11-15,212835.85
2021-11-16,213122.73
2021-11-17,211264.63
2021-11-18,210348.55
2021-11-19,208736.63
2021-11-22,208287.72
2021-11-23,207886.80
2021-11-24,208322.74
2021-11-25,.
2021-11-26,202612.55
2021-11-29,203174.11
2021-11-30,198455.12
2021-12-01,194578.12
2021-12-02,199541.95
2021-12-03,196739.06
2021-12-06,199992.06
2021-12-07,204522.63
2021-12-08,205607.38
2021-12-09,202302.05
2021-12-10,202334.22
2021-12-13,200213.91
2021-12-14,198905.94
2021-12-15,201092.33
2021-12-16,198624.02
2021-12-17,198831.80
2021-12-20,195344.88
2021-12-21,200798.20
2021-12-22,202318.63
2021-12-23,203681.77
2021-12-24,.
2021-12-27,205941.51
2021-12-28,205626.97
2021-12-29,206214.13
2021-12-30,206227.16
2021-12-31,206228.38
2022-01-03,206774.55
2022-01-04,207468.86
2022-01-05,201943.89
2022-01-06,202665.78
2022-01-07,201160.21
2022-01-10,200276.99
2022-01-11,202665.12
2022-01-12,202515.20
2022-01-13,200725.32
2022-01-14,200148.11
2022-01-17,.
2022-01-18,195736.43
2022-01-19,193206.35
2022-01-20,190024.05
2022-01-21,186423.88
2022-01-24,189289.54
2022-01-25,186586.16
2022-01-26,184945.37
2022-01-27,182328.19
2022-01-28,185874.35
2022-01-31,190798.72
2022-02-01,193150.87
2022-02-02,192986.00
2022-02-03,189368.01
2022-02-04,190215.90
2022-02-07,190479.63
2022-02-08,193398.71
2022-02-09,197436.67
2022-02-10,194631.87
2022-02-11,192213.47
2022-02-14,190651.28
2022-02-15,195006.99
2022-02-16,195617.68
2022-02-17,191239.65
2022-02-18,189910.17
2022-02-21,.
2022-02-22,187150.10
2022-02-23,183902.97
2022-02-24,187317.04
2022-02-25,192489.21
2022-02-28,193017.00
2022-03-01,189393.02
2022-03-02,193887.58
2022-03-03,192012.50
2022-03-04,189114.77
2022-03-07,182191.90
2022-03-08,182679.84
2022-03-09,187713.11
2022-03-10,187489.89
2022-03-11,184763.48
2022-03-14,182099.95
2022-03-15,185146.85
2022-03-16,190236.73
2022-03-17,193310.30
2022-03-18,195470.90
2022-03-21,195073.38
2022-03-22,196841.31
2022-03-23,194083.71
2022-03-24,196187.53
2022-03-25,197269.16
2022-03-28,197801.77
2022-03-29,201977.20
2022-03-30,199269.45
2022-03-31,196425.06
2022-04-01,197834.88
2022-04-04,197853.42
2022-04-05,194472.84
2022-04-06,192321.21
2022-04-07,192048.27
2022-04-08,191961.68
2022-04-11,190974.82
2022-04-12,190766.85
2022-04-13,194042.16
2022-04-14,192764.96
2022-04-15,.
2022-04-18,192048.64
2022-04-19,196157.88
2022-04-20,197430.22
2022-04-21,193440.18
2022-04-22,188236.28
2022-04-25,189330.76
2022-04-26,183701.28
2022-04-27,183699.03
2022-04-28,187126.37
2022-04-29,181907.92
2022-05-02,182898.40
2022-05-03,184725.53
2022-05-04,189657.93
2022-05-05,182556.36
2022-05-06,179958.48
2022-05-09,172430.42
2022-05-10,172006.68
2022-05-11,168814.32
2022-05-12,170412.53
2022-05-13,175592.38
2022-05-16,174616.91
2022-05-17,179315.70
2022-05-18,172371.45
2022-05-19,172439.58
2022-05-20,172057.68
2022-05-23,174348.42
2022-05-24,171899.93
2022-05-25,175297.04
2022-05-26,179409.17
2022-05-27,184021.33
2022-05-30,.
2022-05-31,181831.61
2022-06-01,180407.39
2022-06-02,184400.02
2022-06-03,182338.42
2022-06-06,183110.93
2022-06-07,185450.68
2022-06-08,182304.95
2022-06-09,178189.16
2022-06-10,173033.59
2022-06-13,164669.34
2022-06-14,163846.03
2022-06-15,165831.81
2022-06-16,157976.40
2022-06-17,159262.75
2022-06-20,.
2022-06-21,161634.56
2022-06-22,161056.82
2022-06-23,162395.79
2022-06-24,168384.53
2022-06-27,168862.15
2022-06-28,166570.25
2022-06-29,164897.26
2022-06-30,163106.70
2022-07-01,165451.38
2022-07-04,.
